,price,bed,bath,acre_lot,zip_code,house_size,major_city,county,radius_in_miles,zipcode,population_estimate_2019,population_change_2019,population_births_2019,population_deaths_2019,population_net_international_migration_2019,population_net_domestic_migration_2019,population_net_migration_2019,unemployment_civilian_labor_force_2020,unemployment_employed_2020,unemployment_unemployed_2020,unemployment_unemployment_rate_2020,unemployment_median_household_income_2019,education_percent_of_adults_with_less_than_a_high_school_diploma_2015-19,education_percent_of_adults_with_a_high_school_diploma_only_2015-19,education_percent_of_adults_completing_some_college_or_associate's_degree_2015-19,education_percent_of_adults_with_a_bachelor's_degree_or_higher_2015-19,population_by_age_total_Under_5_2019,population_by_age_total_5_13_2019,population_by_age_total_14_17_2019,population_by_age_total_18_24_2019,population_by_age_total_16_over_2019,population_by_age_total_18_over_2019,population_by_age_total_15_44_2019,population_by_age_total_25_44_2019,population_by_age_total_45_64_2019,population_by_age_total_65_over_2019,county_name,crime_rate_per_100000,CPOPARST,AG_ARRST,AG_OFF,COVIND,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,lot_flag
1861,858000,3.0,2.0,71.5,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1863,700000,3.0,2.0,1.1,12501.0,2085.0,Amenia,Dutchess County,5.0,12501.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1389,2995000,5.0,3.0,452.0,12592.0,2400.0,Wassaic,Dutchess County,4.0,12592.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1333,248500,3.0,2.0,9.67,12594.0,2085.0,Wingdale,Dutchess County,5.0,12594.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1917,375000,3.0,3.0,1.57,12522.0,1500.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1918,365000,4.0,2.0,1.8,12514.0,1594.0,Clinton Corners,Dutchess County,7.0,12514.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1919,420000,4.0,3.0,1.52,12545.0,2080.0,Millbrook,Dutchess County,8.0,12545.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1332,150000,3.0,2.0,5.54,12592.0,2085.0,Wassaic,Dutchess County,4.0,12592.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1922,459900,4.0,3.0,0.99,12567.0,2770.0,Pine Plains,Dutchess County,7.0,12567.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1925,549000,4.0,3.0,2.0,12514.0,2430.0,Clinton Corners,Dutchess County,7.0,12514.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1926,1425000,3.0,3.0,35.29,12578.0,3188.0,Salt Point,Dutchess County,4.0,12578.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1928,2880000,3.0,4.0,22.59,12567.0,3072.0,Pine Plains,Dutchess County,7.0,12567.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1328,57000,3.0,2.0,1.27,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1334,450000,3.0,2.0,103.0,12522.0,2085.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1336,475000,3.0,2.0,119.2,12571.0,2085.0,Red Hook,Dutchess County,8.0,12571.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1358,50000,3.0,2.0,4.95,12594.0,2085.0,Wingdale,Dutchess County,5.0,12594.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1357,79900,3.0,2.0,3.58,12522.0,2085.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1354,195000,3.0,2.0,17.61,12514.0,2085.0,Clinton Corners,Dutchess County,7.0,12514.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1896,595000,3.0,2.0,1.8,12501.0,2194.0,Amenia,Dutchess County,5.0,12501.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1898,375000,3.0,2.0,1.2,12546.0,1350.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1351,15000,3.0,2.0,0.82,12571.0,2085.0,Red Hook,Dutchess County,8.0,12571.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1346,750000,3.0,2.0,50.17,12567.0,2085.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1907,279000,3.0,2.0,0.14,12501.0,1834.0,Amenia,Dutchess County,5.0,12501.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1343,435000,3.0,2.0,29.15,12567.0,2085.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
505,160000,2.0,2.0,0.22,12546.0,576.0,Millerton,Dutchess County,9.0,12546.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1569,49000,3.0,2.0,6.25,12522.0,2085.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1426,632200,3.0,2.0,31.61,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1796,759900,3.0,3.0,12.82,12581.0,3000.0,Stanfordville,Dutchess County,7.0,12581.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1427,850000,3.0,2.0,73.62,12522.0,2085.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1793,299000,4.0,2.0,2.08,12592.0,1426.0,Wassaic,Dutchess County,4.0,12592.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1791,1744000,3.0,2.0,145.44,12581.0,2085.0,Stanfordville,Dutchess County,7.0,12581.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
285,59000,3.0,2.0,6.0,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1784,598000,4.0,3.0,1.57,12571.0,2500.0,Red Hook,Dutchess County,8.0,12571.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1781,115000,3.0,2.0,2.88,12567.0,2085.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1779,115000,3.0,2.0,2.88,12567.0,2085.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1443,125000,3.0,2.0,5.12,12571.0,2085.0,Red Hook,Dutchess County,8.0,12571.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1441,125000,3.0,2.0,4.8,12571.0,2085.0,Red Hook,Dutchess County,8.0,12571.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1768,150000,2.0,1.0,0.81,12522.0,1040.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1439,1895000,3.0,2.0,174.72,12567.0,2085.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1423,695000,3.0,2.0,21.63,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1773,529900,4.0,4.0,1.3,12522.0,2955.0,Dover Plains,Dutchess County,7.0,12522.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1775,59000,3.0,2.0,4.95,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1776,399900,3.0,2.0,0.47,12594.0,1564.0,Wingdale,Dutchess County,5.0,12594.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1778,69000,3.0,2.0,1.06,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1772,549900,3.0,2.0,3.01,12546.0,4512.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1803,1495000,4.0,4.0,5.04,12514.0,2085.0,Clinton Corners,Dutchess County,7.0,12514.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
458,350000,3.0,3.0,0.15,12546.0,1802.0,Millerton,Dutchess County,9.0,12546.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1829,69000,3.0,2.0,1.06,12546.0,2085.0,Millerton,Dutchess County,9.0,12546.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1828,300000,3.0,2.0,0.52,12581.0,3437.0,Stanfordville,Dutchess County,7.0,12581.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1826,375000,2.0,1.0,15.0,12514.0,1119.0,Clinton Corners,Dutchess County,7.0,12514.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1402,999000,3.0,2.0,50.24,12592.0,2085.0,Wassaic,Dutchess County,4.0,12592.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
1823,349500,3.0,2.0,0.47,12567.0,1788.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1821,249000,4.0,2.0,1.2,12567.0,1964.0,Pine Plains,Dutchess County,7.0,12567.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1817,1500000,3.0,1.0,174.0,12504.0,1200.0,Annandale On Hudson,Dutchess County,2.0,12504.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,False
1558,147500,3.0,2.0,4.95,12567.0,2085.0,Pine Plains,Dutchess County,7.0,12567.0,294218.0,279.0,2584.0,2765.0,232.0,247.0,479.0,142061.0,131173.0,10888.0,7.7,84564.0,8.9,26.8,29.2,35.0,9886.0,18366.0,8553.0,27003.0,158001.0,153683.0,74863.0,41423.0,48277.0,36980.0,Dutchess County,227.6738202,299607.0,24.0,13.0,100.0,5.0,30.0,161.0,480.0,897.0,4133.0,145.0,41.0,296916.0,True
